104.18.153.123,4,4,0.00,6.46,0.00,N/A,US
172.65.40.9,4,4,0.00,6.46,0.00,N/A,US
104.18.164.68,4,4,0.00,6.46,0.00,N/A,US
104.24.226.34,4,4,0.00,6.46,0.00,N/A,US
104.26.15.51,4,4,0.00,6.46,0.00,N/A,US
104.18.205.70,4,4,0.00,6.46,0.00,N/A,US
104.24.20.137,4,4,0.00,6.46,0.00,N/A,US
172.65.21.137,4,4,0.00,6.47,0.00,N/A,US
104.21.196.51,4,4,0.00,6.47,0.00,N/A,US
172.65.172.97,4,4,0.00,6.47,0.00,N/A,US
104.25.90.184,4,4,0.00,6.47,0.00,N/A,US
104.18.125.150,4,4,0.00,6.47,0.00,N/A,US
104.20.63.137,4,4,0.00,6.47,0.00,N/A,US
104.18.152.48,4,4,0.00,6.47,0.00,N/A,US
104.17.95.41,4,4,0.00,6.47,0.00,N/A,US
104.25.33.110,4,4,0.00,6.47,0.00,N/A,US
172.65.136.204,4,4,0.00,6.47,0.00,N/A,US
104.18.59.165,4,4,0.00,6.47,0.00,N/A,US
172.67.223.126,4,4,0.00,6.47,0.00,N/A,US
104.19.4.22,4,4,0.00,6.47,0.00,N/A,US
104.25.87.49,4,4,0.00,6.47,0.00,N/A,US
104.19.8.245,4,4,0.00,6.47,0.00,N/A,US
172.65.163.195,4,4,0.00,6.47,0.00,N/A,US
104.20.17.187,4,4,0.00,6.47,0.00,N/A,US
104.19.106.124,4,4,0.00,6.47,0.00,N/A,US
172.65.157.107,4,4,0.00,6.47,0.00,N/A,US
104.17.191.3,4,4,0.00,6.47,0.00,N/A,US
104.17.117.7,4,4,0.00,6.47,0.00,N/A,US
104.17.72.22,4,4,0.00,6.48,0.00,N/A,US
104.17.93.42,4,4,0.00,6.48,0.00,N/A,US
104.17.31.61,4,4,0.00,6.48,0.00,N/A,US
104.17.231.217,4,4,0.00,6.48,0.00,N/A,US
172.67.89.100,4,4,0.00,6.48,0.00,N/A,US
104.17.29.65,4,4,0.00,6.48,0.00,N/A,US
104.17.202.14,4,4,0.00,6.48,0.00,N/A,US
104.19.235.242,4,4,0.00,6.48,0.00,N/A,US
104.20.28.195,4,4,0.00,6.48,0.00,N/A,US
104.17.111.230,4,4,0.00,6.48,0.00,N/A,US
172.67.76.202,4,4,0.00,6.48,0.00,N/A,US
104.17.178.21,4,4,0.00,6.48,0.00,N/A,US
104.18.242.88,4,4,0.00,6.48,0.00,N/A,US
172.65.195.182,4,4,0.00,6.48,0.00,N/A,US
104.27.115.161,4,4,0.00,6.48,0.00,N/A,US
104.25.204.193,4,4,0.00,6.48,0.00,N/A,US
104.21.108.116,4,4,0.00,6.48,0.00,N/A,US
172.65.190.253,4,4,0.00,6.48,0.00,N/A,US
104.24.227.68,4,4,0.00,6.48,0.00,N/A,US
172.65.78.136,4,4,0.00,6.48,0.00,N/A,US
104.20.38.27,4,4,0.00,6.48,0.00,N/A,US
104.18.23.245,4,4,0.00,6.48,0.00,N/A,US
104.18.236.42,4,4,0.00,6.49,0.00,N/A,US
104.27.200.240,4,4,0.00,6.49,0.00,N/A,US
172.67.127.169,4,4,0.00,6.49,0.00,N/A,US
172.65.180.4,4,4,0.00,6.49,0.00,N/A,US
172.65.50.186,4,4,0.00,6.49,0.00,N/A,US
104.25.157.28,4,4,0.00,6.49,0.00,N/A,US
104.17.175.169,4,4,0.00,6.49,0.00,N/A,US
104.20.60.219,4,4,0.00,6.49,0.00,N/A,US
172.67.107.58,4,4,0.00,6.49,0.00,N/A,US
104.25.57.49,4,4,0.00,6.49,0.00,N/A,US
104.16.124.172,4,4,0.00,6.49,0.00,N/A,US
104.18.241.55,4,4,0.00,6.49,0.00,N/A,US
104.21.226.2,4,4,0.00,6.49,0.00,N/A,US
104.19.57.207,4,4,0.00,6.49,0.00,N/A,US
104.27.95.47,4,4,0.00,6.49,0.00,N/A,US
172.65.137.240,4,4,0.00,6.49,0.00,N/A,US
104.17.194.198,4,4,0.00,6.49,0.00,N/A,US
104.18.57.61,4,4,0.00,6.49,0.00,N/A,US
104.19.1.51,4,4,0.00,6.49,0.00,N/A,US
104.17.85.18,4,4,0.00,6.49,0.00,N/A,US
172.65.178.65,4,4,0.00,6.49,0.00,N/A,US
104.18.181.67,4,4,0.00,6.49,0.00,N/A,US
104.20.55.26,4,4,0.00,6.50,0.00,N/A,US
104.19.104.113,4,4,0.00,6.50,0.00,N/A,US
104.18.253.182,4,4,0.00,6.50,0.00,N/A,US
104.19.91.128,4,4,0.00,6.50,0.00,N/A,US
104.19.250.129,4,4,0.00,6.50,0.00,N/A,US
104.24.72.85,4,4,0.00,6.50,0.00,N/A,US
104.17.160.35,4,4,0.00,6.50,0.00,N/A,US
104.16.168.42,4,4,0.00,6.50,0.00,N/A,US
